file_name,pitch(Hz),voice,syllable,id,audio_file,audio_file_path,transcription
Altus_I_9,390.41823643312296,Altus,I,9,Altus_I_9.wav,Vocals/Altus/I/Altus_I_9.wav,Scooby-Doo.
Altus_I_10,415.305,Altus,I,10,Altus_I_10.wav,Vocals/Altus/I/Altus_I_10.wav,🎵🎵🎵
Altus_I_11,449.307488273604,Altus,I,11,Altus_I_11.wav,Vocals/Altus/I/Altus_I_11.wav,Oh
Altus_I_12,470.184768482418,Altus,I,12,Altus_I_12.wav,Vocals/Altus/I/Altus_I_12.wav,Beeeeep
Altus_I_13,494.458144930442,Altus,I,13,Altus_I_13.wav,Vocals/Altus/I/Altus_I_13.wav,Me
Altus_I_14,522.863665552148,Altus,I,14,Altus_I_14.wav,Vocals/Altus/I/Altus_I_14.wav,Moo.
Altus_O_1,240.85519022064312,Altus,O,1,Altus_O_1.wav,Vocals/Altus/O/Altus_O_1.wav,MOOOOOOO
Altus_O_2,262.8686696284618,Altus,O,2,Altus_O_2.wav,Vocals/Altus/O/Altus_O_2.wav,Ohh...
Altus_O_3,276.54364147013547,Altus,O,3,Altus_O_3.wav,Vocals/Altus/O/Altus_O_3.wav,Oh
Altus_O_4,289.6279149332468,Altus,O,4,Altus_O_4.wav,Vocals/Altus/O/Altus_O_4.wav,OOF
Altus_O_5,311.4294232938896,Altus,O,5,Altus_O_5.wav,Vocals/Altus/O/Altus_O_5.wav,a
Altus_O_6,328.67183597905097,Altus,O,6,Altus_O_6.wav,Vocals/Altus/O/Altus_O_6.wav,HOOOOOOOOOO
Altus_O_7,349.0577322087722,Altus,O,7,Altus_O_7.wav,Vocals/Altus/O/Altus_O_7.wav,FOOOOOOOOOOOOOOO
Altus_O_8,369.5902763653364,Altus,O,8,Altus_O_8.wav,Vocals/Altus/O/Altus_O_8.wav,MOO!
Altus_O_9,392.3428202980008,Altus,O,9,Altus_O_9.wav,Vocals/Altus/O/Altus_O_9.wav,BOO!
Altus_O_10,415.305,Altus,O,10,Altus_O_10.wav,Vocals/Altus/O/Altus_O_10.wav,MOoOoOoOoOoOoOoOoOoOoOoOoOp
Altus_O_11,457.535518376904,Altus,O,11,Altus_O_11.wav,Vocals/Altus/O/Altus_O_11.wav,BEEEP
Altus_O_12,469.050778744304,Altus,O,12,Altus_O_12.wav,Vocals/Altus/O/Altus_O_12.wav,BLOOOOOOOOOOOOOO-
Altus_O_13,491.774140289102,Altus,O,13,Altus_O_13.wav,Vocals/Altus/O/Altus_O_13.wav,Weeeeee!
Altus_O_14,523.787415752756,Altus,O,14,Altus_O_14.wav,Vocals/Altus/O/Altus_O_14.wav,What?
Altus_O_1,246.78448938228232,Altus,O,1,Altus_O_1.wav,Vocals/Altus/O/Altus_O_1.wav,W translation by Taylor Spear
Altus_O_2,264.7727540543265,Altus,O,2,Altus_O_2.wav,Vocals/Altus/O/Altus_O_2.wav,Ooh...
Altus_O_3,277.38099243157495,Altus,O,3,Altus_O_3.wav,Vocals/Altus/O/Altus_O_3.wav,***************************************************
Altus_O_4,293.9374309850761,Altus,O,4,Altus_O_4.wav,Vocals/Altus/O/Altus_O_4.wav,weeeeeeeeeeeeeeeeeeeeeeee
Altus_O_5,312.12793798797395,Altus,O,5,Altus_O_5.wav,Vocals/Altus/O/Altus_O_5.wav,AAAAAAAHHHHHHHHH
Altus_O_6,330.46945909955787,Altus,O,6,Altus_O_6.wav,Vocals/Altus/O/Altus_O_6.wav,Moo
Altus_O_7,349.3771097419168,Altus,O,7,Altus_O_7.wav,Vocals/Altus/O/Altus_O_7.wav,AHHHHHHHHHHHHHHHHHHHHHHHHammed
Altus_O_8,371.58227189157105,Altus,O,8,Altus_O_8.wav,Vocals/Altus/O/Altus_O_8.wav,Moo
Altus_O_9,392.2134436485855,Altus,O,9,Altus_O_9.wav,Vocals/Altus/O/Altus_O_9.wav,You
Altus_O_10,415.305,Altus,O,10,Altus_O_10.wav,Vocals/Altus/O/Altus_O_10.wav,Nooooooooooooo!
Altus_O_11,443.633677384642,Altus,O,11,Altus_O_11.wav,Vocals/Altus/O/Altus_O_11.wav,HHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA
Altus_O_12,469.609660720106,Altus,O,12,Altus_O_12.wav,Vocals/Altus/O/Altus_O_12.wav,Aw!
Altus_O_13,496.545750854102,Altus,O,13,Altus_O_13.wav,Vocals/Altus/O/Altus_O_13.wav,MUUUUAAA
Altus_O_14,524.71488767322,Altus,O,14,Altus_O_14.wav,Vocals/Altus/O/Altus_O_14.wav,wha
Bass_Doo_1,84.20620263899298,Bass,Doo,1,Bass_Doo_1.wav,Vocals/Bass/Doo/Bass_Doo_1.wav,Yaaaaaa
Bass_Doo_2,88.6026452498484,Bass,Doo,2,Bass_Doo_2.wav,Vocals/Bass/Doo/Bass_Doo_2.wav,you
Bass_Doo_3,93.57082544818546,Bass,Doo,3,Bass_Doo_3.wav,Vocals/Bass/Doo/Bass_Doo_3.wav,DUUUUUUUUUUUUU
Bass_Doo_4,99.02650809685,Bass,Doo,4,Bass_Doo_4.wav,Vocals/Bass/Doo/Bass_Doo_4.wav,Duh.
Bass_Doo_5,104.54184957558904,Bass,Doo,5,Bass_Doo_5.wav,Vocals/Bass/Doo/Bass_Doo_5.wav,DUUUUUUUUU
Bass_Doo_6,110.63775396238914,Bass,Doo,6,Bass_Doo_6.wav,Vocals/Bass/Doo/Bass_Doo_6.wav,
Bass_Doo_7,117.202397753003,Bass,Doo,7,Bass_Doo_7.wav,Vocals/Bass/Doo/Bass_Doo_7.wav,Doooo
Bass_Doo_8,124.26423374975484,Bass,Doo,8,Bass_Doo_8.wav,Vocals/Bass/Doo/Bass_Doo_8.wav,d o o o o o o o o o o o o
Bass_Doo_9,131.13651991062648,Bass,Doo,9,Bass_Doo_9.wav,Vocals/Bass/Doo/Bass_Doo_9.wav,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb
Bass_Doo_10,139.02931934425197,Bass,Doo,10,Bass_Doo_10.wav,Vocals/Bass/Doo/Bass_Doo_10.wav,D'oh!
Bass_Doo_11,147.11493691978728,Bass,Doo,11,Bass_Doo_11.wav,Vocals/Bass/Doo/Bass_Doo_11.wav,
Bass_Doo_12,155.82324922421523,Bass,Doo,12,Bass_Doo_12.wav,Vocals/Bass/Doo/Bass_Doo_12.wav,
Bass_Doo_13,165.90761248968084,Bass,Doo,13,Bass_Doo_13.wav,Vocals/Bass/Doo/Bass_Doo_13.wav,
Bass_Doo_14,175.38067718295588,Bass,Doo,14,Bass_Doo_14.wav,Vocals/Bass/Doo/Bass_Doo_14.wav,Boo.
Bass_Doo_15,185.0596669828631,Bass,Doo,15,Bass_Doo_15.wav,Vocals/Bass/Doo/Bass_Doo_15.wav,Oh
Bass_Doo_16,196.00571018473383,Bass,Doo,16,Bass_Doo_16.wav,Vocals/Bass/Doo/Bass_Doo_16.wav,Doo-do-do-do-do-do-do-do-do-do-do
Bass_Doo_17,207.4392503797946,Bass,Doo,17,Bass_Doo_17.wav,Vocals/Bass/Doo/Bass_Doo_17.wav,Doo-doo.
Bass_Doo_18,219.75524731281345,Bass,Doo,18,Bass_Doo_18.wav,Vocals/Bass/Doo/Bass_Doo_18.wav,do
Bass_Doo_19,233.77511826400615,Bass,Doo,19,Bass_Doo_19.wav,Vocals/Bass/Doo/Bass_Doo_19.wav,Oh
Bass_Doo_20,247.73588431073648,Bass,Doo,20,Bass_Doo_20.wav,Vocals/Bass/Doo/Bass_Doo_20.wav,Do
Bass_Doo_21,261.7607867723645,Bass,Doo,21,Bass_Doo_21.wav,Vocals/Bass/Doo/Bass_Doo_21.wav,DOODLE DOODLE DOOOO
Bass_Doo_22,277.5240999722428,Bass,Doo,22,Bass_Doo_22.wav,Vocals/Bass/Doo/Bass_Doo_22.wav,
Bass_Doo_23,292.4870451154447,Bass,Doo,23,Bass_Doo_23.wav,Vocals/Bass/Doo/Bass_Doo_23.wav,
Bass_Doo_24,309.700912423901,Bass,Doo,24,Bass_Doo_24.wav,Vocals/Bass/Doo/Bass_Doo_24.wav,
Bass_Doo_25,329.44381515860795,Bass,Doo,25,Bass_Doo_25.wav,Vocals/Bass/Doo/Bass_Doo_25.wav,
Bass_Doo_26,349.1760829595409,Bass,Doo,26,Bass_Doo_26.wav,Vocals/Bass/Doo/Bass_Doo_26.wav,
Bass_Doo_27,369.7006873430441,Bass,Doo,27,Bass_Doo_27.wav,Vocals/Bass/Doo/Bass_Doo_27.wav,
Bass_Doo_28,392.29189879959984,Bass,Doo,28,Bass_Doo_28.wav,Vocals/Bass/Doo/Bass_Doo_28.wav,do
Bass_Doo_29,415.305,Bass,Doo,29,Bass_Doo_29.wav,Vocals/Bass/Doo/Bass_Doo_29.wav,Doo!
Bass_Doo_30,440.651213941226,Bass,Doo,30,Bass_Doo_30.wav,Vocals/Bass/Doo/Bass_Doo_30.wav,do
Bass_Doo_31,466.064234137494,Bass,Doo,31,Bass_Doo_31.wav,Vocals/Bass/Doo/Bass_Doo_31.wav,띠용!
Bass_Doo_32,493.589905738832,Bass,Doo,32,Bass_Doo_32.wav,Vocals/Bass/Doo/Bass_Doo_32.wav,Doo!
Bass_Doo_33,520.204641696734,Bass,Doo,33,Bass_Doo_33.wav,Vocals/Bass/Doo/Bass_Doo_33.wav,Boo!
Bass_Lah_1,84.46775361409728,Bass,Lah,1,Bass_Lah_1.wav,Vocals/Bass/Lah/Bass_Lah_1.wav,ROAR!
Bass_Lah_2,88.48591153235816,Bass,Lah,2,Bass_Lah_2.wav,Vocals/Bass/Lah/Bass_Lah_2.wav,Rawr!
Bass_Lah_3,93.65798825589413,Bass,Lah,3,Bass_Lah_3.wav,Vocals/Bass/Lah/Bass_Lah_3.wav,RAWR!
Bass_Lah_4,98.85228762935704,Bass,Lah,4,Bass_Lah_4.wav,Vocals/Bass/Lah/Bass_Lah_4.wav,Raaaaamblllll
Bass_Lah_5,104.0459430583348,Bass,Lah,5,Bass_Lah_5.wav,Vocals/Bass/Lah/Bass_Lah_5.wav,ROAR
Bass_Lah_6,110.3123187619666,Bass,Lah,6,Bass_Lah_6.wav,Vocals/Bass/Lah/Bass_Lah_6.wav,
Bass_Lah_7,117.0464054049676,Bass,Lah,7,Bass_Lah_7.wav,Vocals/Bass/Lah/Bass_Lah_7.wav,LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO Picca
Bass_Lah_8,124.08042547045773,Bass,Lah,8,Bass_Lah_8.wav,Vocals/Bass/Lah/Bass_Lah_8.wav,LA
Bass_Lah_9,130.81873593169138,Bass,Lah,9,Bass_Lah_9.wav,Vocals/Bass/Lah/Bass_Lah_9.wav,
Bass_Lah_10,138.70066585382776,Bass,Lah,10,Bass_Lah_10.wav,Vocals/Bass/Lah/Bass_Lah_10.wav,La.
Bass_Lah_11,147.17985187545565,Bass,Lah,11,Bass_Lah_11.wav,Vocals/Bass/Lah/Bass_Lah_11.wav,
Bass_Lah_12,155.82117771938786,Bass,Lah,12,Bass_Lah_12.wav,Vocals/Bass/Lah/Bass_Lah_12.wav,لا
Bass_Lah_13,164.64388568254714,Bass,Lah,13,Bass_Lah_13.wav,Vocals/Bass/Lah/Bass_Lah_13.wav,La
Bass_Lah_14,174.3610085012193,Bass,Lah,14,Bass_Lah_14.wav,Vocals/Bass/Lah/Bass_Lah_14.wav,Love
Bass_Lah_15,184.59288748173623,Bass,Lah,15,Bass_Lah_15.wav,Vocals/Bass/Lah/Bass_Lah_15.wav,
Bass_Lah_16,195.5628399431662,Bass,Lah,16,Bass_Lah_16.wav,Vocals/Bass/Lah/Bass_Lah_16.wav,Love
Bass_Lah_17,207.22114321911528,Bass,Lah,17,Bass_Lah_17.wav,Vocals/Bass/Lah/Bass_Lah_17.wav,LA
Bass_Lah_18,219.6223187223744,Bass,Lah,18,Bass_Lah_18.wav,Vocals/Bass/Lah/Bass_Lah_18.wav,LA
Bass_Lah_19,232.0427375611562,Bass,Lah,19,Bass_Lah_19.wav,Vocals/Bass/Lah/Bass_Lah_19.wav,La
Bass_Lah_20,246.1376355010893,Bass,Lah,20,Bass_Lah_20.wav,Vocals/Bass/Lah/Bass_Lah_20.wav,love
Bass_Lah_21,260.6321040682856,Bass,Lah,21,Bass_Lah_21.wav,Vocals/Bass/Lah/Bass_Lah_21.wav,
Bass_Lah_22,276.0719126358306,Bass,Lah,22,Bass_Lah_22.wav,Vocals/Bass/Lah/Bass_Lah_22.wav,La.
Bass_Lah_23,291.97517512415175,Bass,Lah,23,Bass_Lah_23.wav,Vocals/Bass/Lah/Bass_Lah_23.wav,La.
Bass_Lah_24,309.7820958875275,Bass,Lah,24,Bass_Lah_24.wav,Vocals/Bass/Lah/Bass_Lah_24.wav,La.
Bass_Lah_25,324.26512183636555,Bass,Lah,25,Bass_Lah_25.wav,Vocals/Bass/Lah/Bass_Lah_25.wav,
Bass_Lah_26,344.0272062532854,Bass,Lah,26,Bass_Lah_26.wav,Vocals/Bass/Lah/Bass_Lah_26.wav,LA!
Bass_Lah_27,364.13913096790054,Bass,Lah,27,Bass_Lah_27.wav,Vocals/Bass/Lah/Bass_Lah_27.wav,Ma
Bass_Lah_28,385.4536510533329,Bass,Lah,28,Bass_Lah_28.wav,Vocals/Bass/Lah/Bass_Lah_28.wav,BYE.
Bass_Lah_29,415.305,Bass,Lah,29,Bass_Lah_29.wav,Vocals/Bass/Lah/Bass_Lah_29.wav,NOOOO!
Bass_Lah_30,440,Bass,Lah,30,Bass_Lah_30.wav,Vocals/Bass/Lah/Bass_Lah_30.wav,LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOded
Bass_Lah_31,466164,Bass,Lah,31,Bass_Lah_31.wav,Vocals/Bass/Lah/Bass_Lah_31.wav,NOOOOOOOOO
Bass_Lah_32,496.883944490756,Bass,Lah,32,Bass_Lah_32.wav,Vocals/Bass/Lah/Bass_Lah_32.wav,NOOOOOOOOOOOOOOOOOOOOOOOOOOOO
Bass_Lah_33,519.408805326642,Bass,Lah,33,Bass_Lah_33.wav,Vocals/Bass/Lah/Bass_Lah_33.wav,No!
Bass_Woh_1,86.46676608646845,Bass,Woh,1,Bass_Woh_1.wav,Vocals/Bass/Woh/Bass_Woh_1.wav,Whoa.
Bass_Woh_2,88.81775982029254,Bass,Woh,2,Bass_Woh_2.wav,Vocals/Bass/Woh/Bass_Woh_2.wav,Whoa!
Bass_Woh_3,93.66975298597455,Bass,Woh,3,Bass_Woh_3.wav,Vocals/Bass/Woh/Bass_Woh_3.wav,WAAA
Bass_Woh_4,99.216000385889,Bass,Woh,4,Bass_Woh_4.wav,Vocals/Bass/Woh/Bass_Woh_4.wav,Waaaaaa
Bass_Woh_5,103.44390409722388,Bass,Woh,5,Bass_Woh_5.wav,Vocals/Bass/Woh/Bass_Woh_5.wav,
Bass_Woh_6,109.668527176653,Bass,Woh,6,Bass_Woh_6.wav,Vocals/Bass/Woh/Bass_Woh_6.wav,RRRRRRRRRRRRRRRRRRRRRR
Bass_Woh_7,117.10476560691669,Bass,Woh,7,Bass_Woh_7.wav,Vocals/Bass/Woh/Bass_Woh_7.wav,UHHHHHHHHH
Bass_Woh_8,124.696948994433,Bass,Woh,8,Bass_Woh_8.wav,Vocals/Bass/Woh/Bass_Woh_8.wav,•••••••••••••••••••••••••••••••••••••••••••••••••••
Bass_Woh_9,130.85090950682164,Bass,Woh,9,Bass_Woh_9.wav,Vocals/Bass/Woh/Bass_Woh_9.wav,Whaaaa?
Bass_Woh_10,138.4263583693449,Bass,Woh,10,Bass_Woh_10.wav,Vocals/Bass/Woh/Bass_Woh_10.wav,Wah.
Bass_Woh_11,147.72093144494875,Bass,Woh,11,Bass_Woh_11.wav,Vocals/Bass/Woh/Bass_Woh_11.wav,woooo
Bass_Woh_12,156.53072283525557,Bass,Woh,12,Bass_Woh_12.wav,Vocals/Bass/Woh/Bass_Woh_12.wav,whaaaaat
Bass_Woh_13,164.19286648349402,Bass,Woh,13,Bass_Woh_13.wav,Vocals/Bass/Woh/Bass_Woh_13.wav,
Bass_Woh_14,174.01148799319407,Bass,Woh,14,Bass_Woh_14.wav,Vocals/Bass/Woh/Bass_Woh_14.wav,
Bass_Woh_15,184.28028497741315,Bass,Woh,15,Bass_Woh_15.wav,Vocals/Bass/Woh/Bass_Woh_15.wav,
Bass_Woh_16,195.1043779801726,Bass,Woh,16,Bass_Woh_16.wav,Vocals/Bass/Woh/Bass_Woh_16.wav,
Bass_Woh_17,207.77878933661057,Bass,Woh,17,Bass_Woh_17.wav,Vocals/Bass/Woh/Bass_Woh_17.wav,哇
Bass_Woh_18,219.87261053106857,Bass,Woh,18,Bass_Woh_18.wav,Vocals/Bass/Woh/Bass_Woh_18.wav,
Bass_Woh_19,233.8370506650348,Bass,Woh,19,Bass_Woh_19.wav,Vocals/Bass/Woh/Bass_Woh_19.wav,NOOOOOOOOOOOOOOOOOOOOO
Bass_Woh_20,247.73136171919916,Bass,Woh,20,Bass_Woh_20.wav,Vocals/Bass/Woh/Bass_Woh_20.wav,
Bass_Woh_21,260.4485473282856,Bass,Woh,21,Bass_Woh_21.wav,Vocals/Bass/Woh/Bass_Woh_21.wav,Whoa
Bass_Woh_22,276.01834825567676,Bass,Woh,22,Bass_Woh_22.wav,Vocals/Bass/Woh/Bass_Woh_22.wav,Woahh
Bass_Woh_23,292.44572247205184,Bass,Woh,23,Bass_Woh_23.wav,Vocals/Bass/Woh/Bass_Woh_23.wav,
Bass_Woh_24,309.9643688773435,Bass,Woh,24,Bass_Woh_24.wav,Vocals/Bass/Woh/Bass_Woh_24.wav,
Bass_Woh_25,329.433091541605,Bass,Woh,25,Bass_Woh_25.wav,Vocals/Bass/Woh/Bass_Woh_25.wav,Hmm
Bass_Woh_26,349.3775052603912,Bass,Woh,26,Bass_Woh_26.wav,Vocals/Bass/Woh/Bass_Woh_26.wav,
Bass_Woh_27,371.4248045337672,Bass,Woh,27,Bass_Woh_27.wav,Vocals/Bass/Woh/Bass_Woh_27.wav,🎵HORN🎵
Bass_Woh_28,393.3633039187301,Bass,Woh,28,Bass_Woh_28.wav,Vocals/Bass/Woh/Bass_Woh_28.wav,
Bass_Woh_29,415.305,Bass,Woh,29,Bass_Woh_29.wav,Vocals/Bass/Woh/Bass_Woh_29.wav,BYE!
Bass_Woh_30,446.94821230555,Bass,Woh,30,Bass_Woh_30.wav,Vocals/Bass/Woh/Bass_Woh_30.wav,WOOO
Bass_Woh_31,479.521071952448,Bass,Woh,31,Bass_Woh_31.wav,Vocals/Bass/Woh/Bass_Woh_31.wav,WHAAAA-
Bass_Woh_32,495.171467285464,Bass,Woh,32,Bass_Woh_32.wav,Vocals/Bass/Woh/Bass_Woh_32.wav,Whoo!
Bass_Woh_33,520.493723596594,Bass,Woh,33,Bass_Woh_33.wav,Vocals/Bass/Woh/Bass_Woh_33.wav,Woo!
Bass2_Ah_1,55.63280796165599,Bass2,Ah,1,Bass2_Ah_1.wav,Vocals/Bass2/Ah/Bass2_Ah_1.wav,
Bass2_Ah_2,58.88231457032311,Bass2,Ah,2,Bass2_Ah_2.wav,Vocals/Bass2/Ah/Bass2_Ah_2.wav,
Bass2_Ah_3,62.147428250380536,Bass2,Ah,3,Bass2_Ah_3.wav,Vocals/Bass2/Ah/Bass2_Ah_3.wav,GRRRRRRRRRRRRRRRRRRRRRR
Bass2_Ah_4,65.86537348383031,Bass2,Ah,4,Bass2_Ah_4.wav,Vocals/Bass2/Ah/Bass2_Ah_4.wav,
Bass2_Ah_5,70.66900496029596,Bass2,Ah,5,Bass2_Ah_5.wav,Vocals/Bass2/Ah/Bass2_Ah_5.wav,
Bass2_Ah_6,74.90843408543094,Bass2,Ah,6,Bass2_Ah_6.wav,Vocals/Bass2/Ah/Bass2_Ah_6.wav,
Bass2_Ah_7,78.20650981619445,Bass2,Ah,7,Bass2_Ah_7.wav,Vocals/Bass2/Ah/Bass2_Ah_7.wav,
Bass2_Ah_8,82.6616805254779,Bass2,Ah,8,Bass2_Ah_8.wav,Vocals/Bass2/Ah/Bass2_Ah_8.wav,
Bass2_Ah_9,87.32137294618113,Bass2,Ah,9,Bass2_Ah_9.wav,Vocals/Bass2/Ah/Bass2_Ah_9.wav,
Bass2_Ah_10,92.19842718824243,Bass2,Ah,10,Bass2_Ah_10.wav,Vocals/Bass2/Ah/Bass2_Ah_10.wav,
Bass2_Ah_11,98.8679776543634,Bass2,Ah,11,Bass2_Ah_11.wav,Vocals/Bass2/Ah/Bass2_Ah_11.wav,
Bass2_Ah_12,104.42609656018372,Bass2,Ah,12,Bass2_Ah_12.wav,Vocals/Bass2/Ah/Bass2_Ah_12.wav,
Bass2_Ah_13,109.02072988228886,Bass2,Ah,13,Bass2_Ah_13.wav,Vocals/Bass2/Ah/Bass2_Ah_13.wav,
Bass2_Ah_14,115.6817960256753,Bass2,Ah,14,Bass2_Ah_14.wav,Vocals/Bass2/Ah/Bass2_Ah_14.wav,
Bass2_Ah_15,123.23970660197509,Bass2,Ah,15,Bass2_Ah_15.wav,Vocals/Bass2/Ah/Bass2_Ah_15.wav,
Bass2_Ah_16,130.65511663190566,Bass2,Ah,16,Bass2_Ah_16.wav,Vocals/Bass2/Ah/Bass2_Ah_16.wav,
Bass2_Ah_17,135.93551665187815,Bass2,Ah,17,Bass2_Ah_17.wav,Vocals/Bass2/Ah/Bass2_Ah_17.wav,
Bass2_Ah_18,144.45320139353643,Bass2,Ah,18,Bass2_Ah_18.wav,Vocals/Bass2/Ah/Bass2_Ah_18.wav,Ah
Bass2_Ah_19,153.6147844572934,Bass2,Ah,19,Bass2_Ah_19.wav,Vocals/Bass2/Ah/Bass2_Ah_19.wav,
Bass2_Ah_20,162.48657528324307,Bass2,Ah,20,Bass2_Ah_20.wav,Vocals/Bass2/Ah/Bass2_Ah_20.wav,
Bass2_Ah_21,173.382954464412,Bass2,Ah,21,Bass2_Ah_21.wav,Vocals/Bass2/Ah/Bass2_Ah_21.wav,
Bass2_Ah_22,185.56301361570183,Bass2,Ah,22,Bass2_Ah_22.wav,Vocals/Bass2/Ah/Bass2_Ah_22.wav,
Bass2_Ah_23,195.00273003708617,Bass2,Ah,23,Bass2_Ah_23.wav,Vocals/Bass2/Ah/Bass2_Ah_23.wav,Hmm
Bass2_Ah_24,207.05221891232915,Bass2,Ah,24,Bass2_Ah_24.wav,Vocals/Bass2/Ah/Bass2_Ah_24.wav,
Bass2_Ah_25,219.61091060244576,Bass2,Ah,25,Bass2_Ah_25.wav,Vocals/Bass2/Ah/Bass2_Ah_25.wav,
Bass2_Ah_26,232.506803108891,Bass2,Ah,26,Bass2_Ah_26.wav,Vocals/Bass2/Ah/Bass2_Ah_26.wav,
Bass2_Ah_27,248.34548074921705,Bass2,Ah,27,Bass2_Ah_27.wav,Vocals/Bass2/Ah/Bass2_Ah_27.wav,Hey
Bass2_Ah_28,263.01719721636107,Bass2,Ah,28,Bass2_Ah_28.wav,Vocals/Bass2/Ah/Bass2_Ah_28.wav,
Bass2_Ah_29,278.66251310605634,Bass2,Ah,29,Bass2_Ah_29.wav,Vocals/Bass2/Ah/Bass2_Ah_29.wav,
Bass2_Ah_30,294.94507864099944,Bass2,Ah,30,Bass2_Ah_30.wav,Vocals/Bass2/Ah/Bass2_Ah_30.wav,Oh
Bass2_Ah_31,312.68857807837526,Bass2,Ah,31,Bass2_Ah_31.wav,Vocals/Bass2/Ah/Bass2_Ah_31.wav,Oh
Bass2_Ah_32,331.2226950980321,Bass2,Ah,32,Bass2_Ah_32.wav,Vocals/Bass2/Ah/Bass2_Ah_32.wav,Oh
Bass2_Eh_1,58.51585736869012,Bass2,Eh,1,Bass2_Eh_1.wav,Vocals/Bass2/Eh/Bass2_Eh_1.wav,Frrrrrrr
Bass2_Eh_2,61.39304424869599,Bass2,Eh,2,Bass2_Eh_2.wav,Vocals/Bass2/Eh/Bass2_Eh_2.wav,
Bass2_Eh_3,64.16749440283091,Bass2,Eh,3,Bass2_Eh_3.wav,Vocals/Bass2/Eh/Bass2_Eh_3.wav,Bzzzzzzzzzzzzzzz
Bass2_Eh_4,68.35471919380527,Bass2,Eh,4,Bass2_Eh_4.wav,Vocals/Bass2/Eh/Bass2_Eh_4.wav,
Bass2_Eh_5,71.17478627939593,Bass2,Eh,5,Bass2_Eh_5.wav,Vocals/Bass2/Eh/Bass2_Eh_5.wav,
Bass2_Eh_6,73.2860072962177,Bass2,Eh,6,Bass2_Eh_6.wav,Vocals/Bass2/Eh/Bass2_Eh_6.wav,
Bass2_Eh_7,78.84790009723005,Bass2,Eh,7,Bass2_Eh_7.wav,Vocals/Bass2/Eh/Bass2_Eh_7.wav,______________________________________________________________________________
Bass2_Eh_8,83.48588370311266,Bass2,Eh,8,Bass2_Eh_8.wav,Vocals/Bass2/Eh/Bass2_Eh_8.wav,You
Bass2_Eh_9,87.76729268225401,Bass2,Eh,9,Bass2_Eh_9.wav,Vocals/Bass2/Eh/Bass2_Eh_9.wav,
Bass2_Eh_10,93.01855446886928,Bass2,Eh,10,Bass2_Eh_10.wav,Vocals/Bass2/Eh/Bass2_Eh_10.wav,BZZZZZZZZZZZZZZZZZZZZZZZ
Bass2_Eh_11,99.38983819854528,Bass2,Eh,11,Bass2_Eh_11.wav,Vocals/Bass2/Eh/Bass2_Eh_11.wav,MMMMMMMMMMMM
Bass2_Eh_12,105.10345913278344,Bass2,Eh,12,Bass2_Eh_12.wav,Vocals/Bass2/Eh/Bass2_Eh_12.wav,BZZZZZZZZZZZZZZZZZZZ
Bass2_Eh_13,109.46768235878297,Bass2,Eh,13,Bass2_Eh_13.wav,Vocals/Bass2/Eh/Bass2_Eh_13.wav,Hmm
Bass2_Eh_14,118.95418168112238,Bass2,Eh,14,Bass2_Eh_14.wav,Vocals/Bass2/Eh/Bass2_Eh_14.wav,Mmmmmmmmmmmmmmmmmmmmmmmmmm
Bass2_Eh_15,122.7612879344868,Bass2,Eh,15,Bass2_Eh_15.wav,Vocals/Bass2/Eh/Bass2_Eh_15.wav,BZZZZZZZZZZZZZZZZZZZ
Bass2_Eh_16,129.99986924282413,Bass2,Eh,16,Bass2_Eh_16.wav,Vocals/Bass2/Eh/Bass2_Eh_16.wav,BZZZZZZZZZZZZZ
